hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc5_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro20,2012,6,310,52,1174,2.1402378759127276,0.39577670378666546,0.2852858146232992,0.47016134086303696,-0.03648558931319472,0.32169790402948284,-1.1779469867205674,-0.42946956548382587,-1.1360252686539365,0.04715673633048298,1.2487871169121176,69,319,-17,-9,53,310,-1,0,54,318,-2,-8
Hydro20,2012,7,414,140,1174,2.125185690613935,1.2793459432389092,-0.5738056481573176,0.5507778579002824,0.27111727027845317,0.6451990044058654,-0.7651765150079893,-0.5852684687829353,-1.1616390602815585,0.872521831752876,-0.1079915444891015,117,386,23,28,139,414,1,0,138,406,2,8
Hydro20,2012,8,257,61,1174,0.29053486248225735,-1.2585255168839862,-0.7431712500992165,0.6195178670330443,0.42030225306098506,2.9087444883211524,-1.6340477783910403,-1.447077331449266,0.41472366732067023,1.7978793251513552,-1.530578177497156,65,228,-4,29,61,257,0,0,59,252,2,5
Hydro20,2012,9,203,56,1174,-0.5621571860424877,-1.488905424414766,-0.6080458798614243,-0.16189393523340423,0.4009116709096705,2.683568776326744,0.4626465597116941,-1.0365494501893218,-1.3606521908797076,2.2070511205823884,-2.0219753116745935,102,231,-46,-28,112,203,-56,0,48,211,8,-8
Hydro20,2012,10,267,64,1174,-0.7680156946247214,-2.2110277442771262,0.3899171565541303,0.8524444600525092,1.1526544112331427,1.558702585796613,0.619459477494828,-1.1651471684270291,-1.2836019426228595,1.7629298131332558,-1.1258673153737937,94,247,-30,20,98,267,-34,0,53,259,11,8
Hydro20,2012,11,341,132,1174,-1.3735822526847343,-1.151590557272698,0.11730160471316864,0.14237158048923426,0.5251623314466437,1.5957792399488877,-0.21198811502675077,-0.851013930382566,-1.4313060627207004,1.263449044334843,-0.35217068591168943,115,287,17,54,130,340,2,1,130,333,2,8
Hydro20,2012,12,364,137,1174,-0.06777951913801669,-0.921146573286054,0.6998972894011986,0.09193082756398932,0.3712234097644826,-0.2748360261736672,-1.0830951256532044,-0.7640275992052812,-1.381606674726236,0.42228360986237223,0.9587823766383528,121,292,16,72,136,364,1,0,135,356,2,8
Hydro20,2013,1,312,121,1174,0.8436529371752144,-0.6714799001903573,1.4363566044916745,1.0349818628227876,-0.2222227073716224,-0.124846322784189,-0.884236289331842,-0.7730175557997796,-1.2956220242078915,-0.20715472920225975,0.7940554482600777,113,469,8,-157,121,313,0,-1,119,304,2,8
Hydro20,2013,2,400,88,1174,0.1904147454839761,-1.2301638311236205,0.581801855309042,0.4396803929597402,-0.3216361292463701,-2.274108307325008,-1.10267846259305,-0.8279422156085042,-0.9014221282530284,-0.4387912975389036,1.3113300885191914,101,522,-13,-122,89,401,-1,-1,90,408,-2,-8
Hydro20,2013,3,600,101,1174,-0.25046711933148935,-1.8878053157287915,1.823689485093429,1.1847099646228951,0.4631178691350899,-1.9158098065103923,-0.2571992337564706,-1.0170663845831909,-0.6743265859496694,-0.6380376529432376,2.0325687504356913,99,626,2,-26,101,600,0,0,99,592,2,8
Hydro20,2013,4,713,87,1174,0.33658321059016055,-1.5595161702565012,1.005968122854145,0.07875270090484604,-1.5083791298461653,0.20154311624143223,-0.7274647727058727,-0.551452084012963,-0.9545858149361882,-0.7214517731488651,2.1345403764009614,114,782,-27,-69,88,712,-1,1,85,721,2,-8
Hydro20,2013,5,773,171,1174,1.2773627006793369,-0.3838936765531422,0.4689770278903206,0.6117856503216634,-0.8763503237314315,-0.4133042350204353,-1.319687585816968,-0.4209484002574415,-1.009522308013362,-0.37641104134872955,1.7945019478364357,139,753,32,20,170,773,1,0,169,765,2,8
Hydro20,2013,6,934,178,1174,2.0173566215748524,-0.7127195729162021,0.45777816555745754,1.9520200506325045,-0.01602942859220814,-2.483256322759098,-0.7420373210724014,-0.8132465050709783,-0.558603332590662,-0.09679425599888622,1.29456843944824,111,823,67,111,104,934,74,0,46,926,132,8
Hydro20,2013,7,790,116,1174,3.38365368347158,1.727392451158203,-0.10607667418492672,0.966298347412694,0.1714155919170981,-0.6076547145378528,-0.9691292262103516,-0.39250181441794224,-0.6582510477427299,0.9456317270741182,-0.102469655500777,117,879,-1,-89,116,790,0,0,114,782,2,8
Hydro20,2013,8,580,87,1174,2.285555150960496,-0.6155733929753632,0.18904709056706653,0.9383492353472572,1.114741668541133,0.2721571271349873,0.6518408045312613,-0.744789567606368,-0.26448329292791095,1.9329409532964752,-1.5594974249094158,98,686,-11,-106,88,580,-1,0,89,588,-2,-8
Hydro20,2013,9,524,114,1174,-0.21441310588083456,-2.0195762204104786,-0.8575953578815803,0.3387701522063408,-0.49349973309362577,2.2250259635026883,0.747599948840083,-0.6084239011159115,-0.56860704241109306,2.2312241544624514,-2.0338249364311305,112,561,2,-37,113,524,1,0,112,516,2,8
Hydro20,2013,10,531,168,1174,-0.5781030892525942,-2.649476702633562,1.092335306547738,1.9758947170666827,2.8479145307378717,0.6438894662215406,1.688479460134655,-1.217315006175019,-0.3181019582561073,1.832265869849628,-1.1516024343772295,133,578,35,-47,168,531,0,0,166,523,2,8
Hydro20,2013,11,686,147,1174,0.02936382653121022,-1.5838886986345009,0.5376131839361253,0.10292430769696964,0.30174827567342144,-1.0312295822080295,0.581915609395105,-0.9335325446767522,-0.20766320048998071,1.315988950604517,-0.3697872859954094,130,615,17,71,145,685,2,1,145,678,2,8
Hydro20,2013,12,320,110,1174,-0.6293333214240766,-0.9179430606221136,0.5945598746886899,-0.3350353217713314,0.33665193289365314,0.8842937199030341,0.543071965946052,-0.6919823449590616,-0.4456091975561225,0.4535333662716168,0.9508661913070724,116,413,-6,-93,111,320,-1,0,108,328,2,-8
