hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,pc3_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro4,2009,11,79,9,189,1.0196837253141655,0.1143186208814952,1.0469087800521806,1.2119662389279895,1.1050091356316774,-0.03328765644255915,-1.3926640950287421,-0.19009278764836807,0.08653281941299784,1.2090329837361284,-1.2162894402537652,14,88,-5,-9,15,79,-6,0,17,101,-8,-22
Hydro4,2009,12,43,10,189,1.311574088006548,0.1963188917581115,1.0922311801423743,0.7434774739106383,0.07125606325533365,0.7265294816941161,-1.0215765297403974,-0.4757141875607184,-0.9513045208503262,0.48610713513306175,-0.5423919437239432,14,63,-4,-20,13,43,-3,0,10,21,0,22
Hydro4,2010,1,51,18,189,0.559516508958111,-1.1701584752037746,1.2223818646885296,0.4455160540773574,1.7557172597324466,0.6694730850982195,-1.119780710119168,-0.28634924480007057,-0.6896665928785594,0.7533142653694932,-0.2016345049817951,18,52,0,-1,11,51,7,0,10,29,8,22
Hydro4,2010,2,52,31,189,0.47837232384766776,-0.11259550644338612,2.0460111747638106,0.8962482648211164,-0.8329576213493601,-0.27892752553003125,-1.284223172955845,-0.7178520932847468,-1.19403497196945,0.4303221199969186,0.15307374190127576,19,66,12,-14,13,52,18,0,1,44,30,8
Hydro4,2010,3,82,22,189,0.6339077639912638,1.2636463235888498,1.39774543138279,0.2070795161661282,-0.27169983140016535,0.6157540075304595,-0.916791210579612,-0.5463993249939003,-1.4981110420289565,-0.21845953534667464,-1.2748058774303064,18,67,4,15,9,82,13,0,13,60,9,22
Hydro4,2010,4,57,19,189,1.5040383617832476,2.096651229362951,0.6036404869050064,-0.7835035383704282,-2.2334001793449847,0.06777257849245966,-1.028047552165615,-0.3972807341003411,-2.349398646459249,-0.8341949986322825,-0.9301826093298852,16,52,3,5,13,57,6,0,11,73,8,-16
Hydro4,2010,5,36,10,189,1.880316489255918,1.4663751010245902,-0.2752931919005732,-0.30294370481733846,-2.619680600805004,0.05018630345434138,-0.7755368783882972,-0.03220510429340234,-2.816745563756623,-1.1044101449578565,-0.636722720212491,12,41,-2,-5,15,36,-5,0,5,40,5,-4
Hydro4,2010,6,49,4,189,2.428968395081058,1.375791405050928,-0.8808171724760694,-0.376989488036118,-2.4865715923273832,-0.6872937783889578,-1.041262285786756,-0.21497519750867755,-2.3912468239594777,-0.500137213978915,0.18576849682443977,13,61,-9,-12,13,49,-9,0,11,78,-7,-29
Hydro4,2010,7,23,6,189,2.2807110802890165,1.5912736469711433,-0.7039776645814806,0.41308095009313417,-6.071695404847377,2.441676422324401,-0.14963099650621853,0.5748538539297388,-0.8712310827220602,0.5719644947436016,-0.4046443415074448,19,44,-13,-21,18,23,-12,0,-1,33,7,-10
Hydro4,2010,8,32,7,189,1.5439183284124165,-0.6011957427845275,-0.01671883313974909,-0.1518069686616731,1.7438477865438158,0.16942038183539168,-0.5673273420264024,0.5406243890459032,0.25884569752904185,1.5370129840915296,-0.26284919551844116,11,39,-4,-7,23,32,-16,0,-1,28,8,4
Hydro4,2010,9,30,4,189,1.2871996940133443,-0.35101355613626445,2.795074668221533,0.47891015192336744,1.141166727510289,0.05987326340547566,-0.8563744298763354,0.6999538535291409,0.6644450861275587,2.0192225235101584,-0.0546504786903545,13,53,-9,-23,24,30,-20,0,12,52,-8,-22
Hydro4,2010,10,25,5,189,1.1177149109102482,-0.24928890583105515,0.4748739867902585,0.5902369988033453,1.9348853508002757,0.5696062465512424,-0.7135840910248419,0.12845648424436787,0.3175909477097138,1.598267756135953,-0.746848766007369,10,37,-5,-12,15,25,-10,0,3,47,2,-22
Hydro4,2010,11,21,8,189,1.6955525695511602,1.0600743748053536,0.28487661009297116,0.7824946097779938,-0.5234778598481227,0.36293274021529254,-0.7967437479294674,-0.3462224703410781,-0.4490377027868736,1.095497691004072,-0.17797608282628738,12,36,-4,-15,11,21,-3,0,16,99,-8,-78
Hydro4,2010,12,40,11,189,1.630854763321905,0.8432161512459367,-0.24377525999173225,0.29004753399460803,-0.5876444354699579,0.5088716845991672,-0.5224608610128553,0.00460181984806079,-0.7592276185082999,0.5283611727455383,-0.9349265185821554,13,45,-2,-5,11,40,0,0,16,18,-5,22
Hydro4,2011,1,34,12,189,1.26819100264507,-0.12225443452412411,-0.12611414934569942,0.15558737197976497,1.2966081141425094,1.478062916321746,-0.06587800231657381,0.16540964987513013,-0.46552264463565585,0.8046600957091616,-0.6864411009396642,14,36,-2,-2,18,34,-6,0,4,40,8,-6
Hydro4,2011,2,11,7,189,1.6700615208825125,1.0595196363883743,0.46914403471394184,0.4280480179352093,-0.31683605841025275,-0.2797243805728173,-0.7709720659248147,-0.1813831760307988,-0.6704890693710721,0.5481017309197806,-0.9510785028298516,11,28,-4,-17,11,11,-4,0,-1,26,8,-15
Hydro4,2011,3,16,1,189,2.00086832710667,3.337991440262646,1.2573707341205045,0.4572653969030373,-0.17079152042107787,-0.3524000704762247,-0.9800863727463112,-0.3870939629993017,-1.7154396399180938,-0.2648299646131123,-0.8495451467418141,9,39,-8,-23,14,16,-13,0,-6,10,7,6
Hydro4,2011,4,20,1,189,2.067757745740913,2.478060848003478,0.02038423843913703,-0.4138486180578613,-3.188918797263361,0.4868725690497949,-0.6812790677169239,0.0466873753156844,-2.9997819494749756,-0.9688949752085858,0.28906052574277585,10,38,-9,-18,14,20,-13,0,9,92,-8,-72
Hydro4,2011,5,13,3,189,2.637354737260158,1.978937419135563,-1.2171606971749382,-0.6989024981097023,-1.7305979961563718,-1.7669392816949288,-1.4360636759613945,-0.4843521308996364,-2.567327190855301,-1.0516927185360263,-1.1182158868344243,15,37,-12,-24,12,13,-9,0,10,35,-7,-22
Hydro4,2011,6,71,16,189,2.6175118736293967,2.0261877707776716,-0.84875913070833,-0.35481222917155986,-3.604354215095028,-0.7859609649614018,-1.2513107402135422,-0.34540430905068226,-1.9465289072567489,-0.404918591413416,-0.6887851970908482,18,65,-2,6,22,71,-6,0,24,78,-8,-7
Hydro4,2011,7,84,23,189,2.560188082712993,1.3734021591930303,-0.914125367150114,0.4210361314341129,-3.7145851669104726,0.5221078474123038,-0.7773845099802557,-0.02902219405490203,-0.9558937086519012,0.5548729374855856,-0.25174223005206303,23,70,0,14,22,84,1,0,15,106,8,-22
Hydro4,2011,8,186,38,189,1.7832222901852215,0.07844146810406047,0.4474517659264592,0.6928148415693152,1.2505709178877416,-0.13639858093634494,-0.7800752688485373,-0.02341332406049162,0.07224665460536149,1.496939877820161,0.10568395141826088,21,63,17,123,33,76,5,110,22,170,16,16
Hydro4,2011,9,175,80,189,1.74413525123781,0.5412389585621212,2.0673826874931387,1.2086429475846512,0.1965787421413467,1.0983585535455234,-0.3756394536326633,0.03410378842533851,0.665551887946801,2.0214986174996916,-0.08358671592105843,53,130,27,45,50,175,30,0,33,169,47,6
Hydro4,2011,10,115,30,189,1.220541190599722,0.5708208637293939,0.5240448321859027,0.9058179070451194,1.2334395260700144,0.6594434767131149,-0.627637155747798,-0.17273460478968594,0.2530873772824626,1.5832097704326995,-0.6036340697165278,24,57,6,58,21,43,9,72,21,137,9,-22
Hydro4,2011,11,59,31,189,1.4808021879712148,0.7243954997427747,0.24867548991520924,-0.18250489909255893,0.3540570043783334,1.0358721912322453,-0.5536300020057157,-0.2065866861610155,0.02483439083502534,1.1951845374539378,-1.08658224838383,17,60,14,-1,19,59,12,0,16,71,15,-12
Hydro4,2011,12,46,29,189,2.353364247092237,1.8640088266838628,0.12071674725285748,-0.9132331893394838,-1.321863199498489,0.17397855936953144,-0.6799420780704679,-0.06983906769581683,-0.5335480023230477,0.5771391441170745,-1.3847396853233909,25,51,4,-5,20,28,9,18,22,44,7,2
Hydro4,2012,1,48,25,189,2.0849813530528043,2.618045624611238,1.2259358982501558,1.165270263849033,-1.4673393462356472,1.2167122861808854,0.12994232621087676,0.7344901358558666,-0.49263291224976957,0.8004830537058296,-0.6544862949275503,26,61,-1,-13,33,48,-8,0,18,70,7,-22
Hydro4,2012,2,47,20,189,1.982190629475462,1.549246950867567,-0.00925388098033259,-0.06229763757390938,-1.1941320820526715,0.24252231644241817,-0.00334608786017531,0.7942766407729553,-1.542482188583517,0.3583645805091897,0.6730285671526793,22,59,-2,-12,24,47,-4,0,16,69,4,-22
Hydro4,2012,3,52,17,189,2.7530990242534563,3.8913300796512784,1.2042704153755934,0.4311593404724715,-3.071259377817914,-0.23413630884159617,-0.21809802056166264,0.7872786094633069,-1.8040409747844572,-0.28507457043157447,-0.75176240291445,24,105,-7,-53,26,101,-9,-49,25,23,-8,29
Hydro4,2012,4,33,11,189,1.991644927182447,2.767111229734352,0.04800480150076419,-0.31261853711257265,-1.905421523584068,0.29246167712528637,-0.00435889991535964,0.8191379720008625,-2.8524478974294305,-0.9356498617311628,-0.02297862891309554,15,53,-4,-20,23,33,-12,0,18,65,-7,-32
Hydro4,2012,5,66,27,189,2.40252715846935,2.2397176914934582,-0.669116227417158,-0.11420036065076108,-2.154613829743408,-0.06865039913926085,-0.2041773788248249,0.6730383240353759,-2.993775461013486,-1.1460276005495833,-0.2398534589823544,26,109,1,-43,25,105,2,-39,19,87,8,-21
Hydro4,2012,6,113,51,189,2.6914411837494363,1.2102091187775996,-0.5014634139529266,0.3926409114075138,-1.0896716411090193,-0.329125811883785,-0.37786113493884765,0.40495146946805327,-2.163832167521535,-0.4515694254175301,-0.25982330099747164,44,121,7,-8,31,113,20,0,23,142,28,-29
Hydro4,2012,7,182,29,189,2.737013174277455,1.4935053078560023,-0.9625668323294172,0.03404891540172874,-0.298389069294505,-0.5045652825893043,-0.5129133921453997,0.2942535494854797,-0.9183576674565364,0.5624638322516682,-0.3197058826981129,32,155,-3,27,27,182,2,0,33,168,-4,14
Hydro4,2012,8,103,15,189,1.8937700690317845,-0.12848003767760904,0.05851566952987583,0.5001844721170109,1.637659954683968,0.15790474921748465,-0.42069909309641346,0.4975762248111966,0.356344793509779,1.557589370387106,-0.4506587237319022,19,99,-4,4,34,103,-19,0,15,124,0,-21
Hydro4,2012,9,75,24,189,1.674089133367003,0.00532094590160698,1.970934220170384,0.3550102742749106,2.4016334229538945,0.19498822429315113,-0.7894877827587073,1.0083320379173504,0.8745122897702235,2.064836859170295,-0.4761121671661769,27,87,-3,-12,29,75,-5,0,18,121,6,-46
Hydro4,2012,10,61,3,189,1.4277114945024116,0.6178971840162145,2.033336752362955,0.13964112919895766,0.6940226396698462,1.21752003948497,-0.4278331229206058,0.01843886395924643,0.34441685752269385,1.6024946719218065,-0.7796978640180913,13,74,-10,-13,21,61,-18,0,19,139,-16,-78
Hydro4,2012,11,56,10,189,1.083677312593564,0.24494513885761057,0.19554775197953048,0.5447181934070883,-0.09007463672519785,1.8831876902997624,-0.07063242893357524,0.20688450843067077,-0.2824822517728483,1.1285667077966246,-0.47149549697894544,14,74,-4,-18,21,56,-11,0,3,87,7,-31
Hydro4,2012,12,75,18,189,1.6514420152382758,1.2384998304351065,0.18054556084550016,0.09406655569694782,-0.1196946451652032,0.2616522666313804,-0.5856217361418928,-0.0461973986045256,-0.8196516203377482,0.5152248043677199,-0.8134893624783319,17,84,1,-9,17,75,1,0,21,117,-3,-42
Hydro4,2013,1,62,14,189,1.3830621671375067,1.0766308706909382,1.1451043090998114,1.0603863735245482,0.701805235948214,0.6684446970603668,-0.4393136006948206,-0.0233052766697609,-0.7868683494483564,0.7373701647779485,-0.0743645118925606,22,111,-8,-49,25,62,-11,0,22,101,-8,-39
Hydro4,2013,2,36,22,189,1.8735659704255985,2.2923185180910313,1.5328754834026106,0.5247999808094408,-1.4746300036489024,-0.1523832623005154,-0.6768707962993474,0.02677929745416407,-1.052174883298839,0.4662235032492582,-0.198440111158676,24,84,-2,-48,25,36,-3,0,14,83,8,-47
Hydro4,2013,3,50,4,189,1.5584586891181116,2.457516743077528,1.3085975937182883,0.15946000992498544,-1.7244003146156988,0.3877099206696637,-0.44503980601586673,0.21953834568752528,-2.0260699803868816,-0.3292556175479274,-0.2660210386664431,14,104,-10,-54,23,50,-19,0,21,115,-17,-65
Hydro4,2013,4,90,17,189,2.0045877978721505,2.1034734423995713,1.2728772218387454,-0.27760584175930614,-0.985444170792057,0.23404293072542956,-0.5633195354562945,0.02742837482506588,-2.2178130682419166,-0.8066601684509943,-1.1805649331256831,18,110,-1,-20,26,90,-9,0,25,112,-8,-22
Hydro4,2013,5,108,6,189,2.212792367201666,2.131759620120228,0.12689342019700928,-0.3785268372725468,-2.3935961552472493,0.3143372685153091,-0.5599706404480318,0.15847629093265375,-2.3814159207776338,-1.015091171318233,-1.441771151689688,16,157,-10,-49,30,108,-24,0,29,137,-23,-29
Hydro4,2013,6,219,49,189,2.4891271509702895,1.6229351303887796,-1.0674851456727854,-0.31988031310845655,-2.317298195797002,-0.8094164895047488,-0.9542891354816232,-0.01791351730096729,-1.9647417120535788,-0.40824395608555103,-0.6605041502074341,39,219,10,0,31,219,18,0,28,126,21,93
