hydroname,year,month,viv,fal,pob,pc1_clim,pc2_clim,pc3_clim,pc4_clim,pc5_clim,pc1_hidr,pc2_hidr,pc3_hidr,pc4_hidr,pc1_veg,pc2_veg,predicted_fal_rf,predicted_viv_rf,residual_fal_rf,residual_viv_rf,predicted_fal_xgb,predicted_viv_xgb,residual_fal_xgb,residual_viv_xgb,predicted_fal_svm,predicted_viv_svm,residual_fal_svm,residual_viv_svm
Hydro22,2016,4,5,1,280,1.8348138041435071,-1.9553530832550865,0.11701336757510788,0.10791746893974546,-0.2023672256559232,3.0724150564235897,0.4426714335645552,-0.8247551552523265,-0.47749071694618417,-4.068653763899057,1.4846603418650788,1,11,0,-6,10,7,-9,-2,2,19,-1,-14
Hydro22,2016,5,6,5,280,0.5498827172029633,-1.7329681374201735,-0.05709558719445923,0.1299522614729918,0.36679696375979465,1.0186095571987026,-0.8530439585402232,-0.2261639477120268,-0.03859420728187969,-3.909156770377196,1.50334093885063,3,9,2,-3,5,6,0,0,0,20,5,-14
Hydro22,2016,6,6,1,280,-1.442761945810908,-2.422400751356542,0.23440487947222144,0.29941613065861794,0.5543963370394815,0.38595864801827534,-1.570195230500853,-0.13387297885624344,0.3573197375068434,-3.3492498227951124,1.9791510831946064,3,12,-2,-6,-1,7,2,-1,4,20,-3,-14
Hydro22,2016,7,12,0,280,-0.6020386142763118,-2.12788505603313,0.4418785082100922,-0.8857429213765855,0.4289216241457519,1.3535949258740427,0.381385979918807,-0.6402664680502704,-0.24422680991831336,-2.334190959097981,3.1935565972718623,1,15,-1,-3,5,13,-5,-1,4,26,-4,-14
Hydro22,2016,8,6,0,280,1.066501310496576,-1.0630785998923624,0.6722750039707158,0.668790978542488,-0.07220317117827635,-1.5779321032104012,0.8530534442454814,-0.5229485476626504,0.10007132435302264,-1.19387614457978,4.402888610506798,1,7,-1,-1,-4,5,4,1,3,20,-3,-14
Hydro22,2016,9,2,1,280,1.0538503407542144,-1.6213408154413602,0.7375324334909383,0.556811141250674,1.0397293429743173,-1.142525453992426,0.31436333890477514,-0.5445722797305887,0.2818521402296849,-0.8887930959972746,4.659826186458033,1,5,0,-3,-7,1,8,1,3,16,-2,-14
Hydro22,2016,10,11,1,280,2.3915659970231253,-0.8614749292305584,1.0616579441569305,1.200309266043445,0.476969926846975,0.02094877238734598,0.5589010443012973,-0.7742557890364649,0.14566528897105474,-1.3040490932682125,4.062109763927083,1,9,0,2,-5,3,6,8,3,8,-2,3
Hydro22,2016,11,2,1,280,2.687316229922555,-0.9367799896094396,0.32216796914375656,1.674111967804173,-0.3081304415083219,-0.8433231485030077,-0.22080856679716393,-0.6099041127815741,0.5451491131905191,-2.1213024470473445,3.4136960838033072,2,6,-1,-4,-7,1,8,1,6,-12,-5,14
Hydro22,2016,12,2,1,280,1.196814792582472,-1.4362917109919229,0.3992638571535995,1.413659951021265,0.6692025061120994,0.7343245323552487,0.5712042570686691,-1.0788859550841678,0.31762342693152423,-2.9155944726347083,2.297460567073967,2,5,-1,-3,-8,2,9,0,6,16,-5,-14
Hydro22,2017,1,10,0,280,0.09733686482786227,-2.2327917740362264,-0.5202312104260239,0.986250667889676,-0.5294313824568851,1.9975815631403584,-0.1895613370725703,-0.9209683508868264,0.20097043492811317,-5.470978795760851,1.6105191031029131,1,20,-1,-10,-8,11,8,-1,5,12,-5,-2
Hydro22,2017,2,3,1,280,1.4006316953524731,-1.1525093016035206,-0.33599043446595994,1.3522209216041303,0.9779587574468338,1.1102937693870063,-0.32468191233218624,-0.6668555465793267,0.18879536301331756,-3.158687185851753,1.982720332227775,2,7,-1,-4,-8,2,9,1,3,2,-2,1
Hydro22,2017,3,1,0,280,1.1362379578853004,-1.690383232594454,-0.06244351829949783,1.4546287832805038,0.2623121133143762,1.7429825332618816,0.08413878434074164,-0.8607461299747758,0.0599786563405123,-3.591367738688626,1.716996793579776,0,5,0,-4,-6,1,6,0,4,10,-4,-9
Hydro22,2017,4,2,1,280,0.9574849770967256,-1.8759093743430977,-0.29523133418883085,0.920328070722222,-0.16712565935958287,1.7395880525896703,-0.11026219323413444,-0.8000890061311529,0.08554813081561777,-3.884803660300925,1.514502031413974,2,5,-1,-3,-7,2,8,0,2,1,-1,1
Hydro22,2017,5,10,1,280,0.7931735947525242,-1.997406956637605,0.1844299230829336,-0.12533044990624564,-0.2027877206272365,1.0135650539985053,-0.5038036604191936,-0.6071958153902346,0.230811456068175,-3.644676477077276,1.558436457665821,1,8,0,2,-2,14,3,-4,2,10,-1,0
Hydro22,2017,6,8,1,280,-0.13087857647825424,-1.9800574622888063,0.8124645621772806,-0.09235764072848632,-0.4917413913274536,1.1727828474933495,-1.1229780856633402,-0.3657792519607974,0.21607123117228025,-3.3204664542755777,1.9873671677091544,1,9,0,-1,-2,7,3,1,4,20,-3,-12
Hydro22,2017,7,3,2,280,-0.58508156579117,-2.038917257747993,0.9995418064859992,-0.3381465644386589,0.4747923121955969,-0.6245939189348139,0.07922117402648295,-0.614426597951636,0.3516082460396743,-2.1241556639047783,3.227558073143262,2,9,0,-6,-3,5,5,-2,4,22,-2,-19
Hydro22,2017,8,9,2,280,1.5590228045919206,-1.601177071953954,1.4371218947220543,0.04031956586172389,0.5528528512933989,-0.8498066634352623,0.4637946390517588,-0.6488711485517826,0.25838576545251407,-1.0115764381967325,4.435333352117533,2,10,0,-1,-1,9,3,0,4,13,-2,-4
Hydro22,2017,9,5,0,280,1.8998185703287576,-1.683796337429639,1.200244248870585,0.06795746385784857,0.7224902112064354,0.05880424556948021,-0.17660484528163944,-0.50287714126078,0.18243627200683,-0.9107125395396264,4.667992407996259,2,6,-2,-1,-3,4,3,1,4,6,-4,-1
Hydro22,2017,10,4,1,280,1.969026557506537,-1.571034212064991,1.2564345075519807,1.1330783169142655,1.120591225675161,0.0870253481236603,0.5796818305009417,-0.8045337177022069,0.1544666174511928,-1.3840855379261114,4.0621447596970865,1,9,0,-5,-7,-10,8,14,3,17,-2,-13
Hydro22,2017,11,3,1,280,1.6329262622533,-1.2561299419380936,0.20507281689505985,-0.15794722523477303,0.43937079168110144,1.4537975388637787,0.01309649672701025,-0.6760820706927558,-0.04793654940022207,-2.3109840005150244,3.384447201461715,2,5,-1,-2,5,3,-4,0,1,-14,0,17
Hydro22,2017,12,9,2,280,1.9450883275477369,-1.2727343845252013,1.1223757090146256,0.7715675162482183,0.7933826092055809,0.5244917909699298,-0.05922393245864449,-0.7084712495831431,0.24925806718326696,-3.0794964133168192,2.258321003832201,1,8,1,1,-6,8,8,1,5,11,-3,-2
Hydro22,2018,1,13,0,280,0.4322570419199666,-1.9099260174314832,0.28554764425405477,-1.959029101829,-0.9538903959118534,3.730411444086769,0.28559302021048505,-1.0153795526585814,-0.34082412596299155,-4.351637177752246,1.6733133596935803,3,15,-3,-2,-7,13,7,0,6,7,-6,6
Hydro22,2018,2,21,0,280,2.4106103861062316,-1.1943780302909126,0.9405199358018824,-0.12732109143408704,0.47740085752722206,1.9292309275346289,0.2028820902474752,-0.6993311683327048,-0.2283206566205839,-3.184572835635434,2.0059136150103933,1,15,-1,6,0,20,0,1,4,17,-4,4
Hydro22,2018,3,13,2,280,1.723425098124801,-1.2821908752182394,0.5570886626559479,-1.2179721644701489,-1.3265546783584266,2.3898499779903433,-0.6301106614907351,-0.4926973245164037,-0.17215688512389415,-3.790838935963202,1.678749501258436,2,11,0,2,-3,11,5,2,5,16,-3,-3
Hydro22,2018,4,17,2,280,-0.05559269012774118,-2.7406255508226627,-0.31002519784876176,-1.223158535990032,-0.9755510285372044,2.7444295282257527,-1.0018202040064508,-0.41875963813386424,-0.161991608980478,-4.312791483866756,1.4669758370796473,2,14,0,3,-3,-17,5,34,5,36,-3,-19
Hydro22,2018,5,14,7,280,-0.5524135422510648,-2.675955922821383,0.2606873962045698,-1.1483388146652604,-0.6742236088507191,2.4950247054134507,-1.1894246696660156,-0.3202930704767497,-0.12351613772292104,-3.795403097575087,1.5435590193510884,5,14,2,0,1,-19,6,33,6,43,1,-29
Hydro22,2018,6,5,2,280,-1.6284693496878575,-2.4146909455418504,-0.29426691051090614,-1.0708509786036615,-0.6177819015320076,1.2579743385953506,-1.379165930904741,-0.1383084974552709,0.05857774275105604,-3.3217021521407304,1.9685191652767848,3,13,-1,-8,4,3,-2,2,1,-9,1,14
Hydro22,2018,7,8,0,280,-0.5365405464674071,-1.9587134081988793,0.6671665240083452,-3.0714200728945737,-0.23686166983521245,0.15167718311202366,-0.7081481415885656,-0.30589011881753725,0.19217810298488217,-2.118207177151449,3.2314001056771064,1,11,-1,-3,-6,7,6,1,4,22,-4,-14
Hydro22,2018,8,3,2,280,-0.3573328953851497,-1.493028825354109,0.9424522740701944,-1.8931044466569968,0.25822652669204826,-0.5556176293724929,0.3154995537056108,-0.5254184331515724,0.11741457254645817,-1.2516107405572412,4.382184067609641,2,6,0,-3,-8,3,10,0,3,-10,-1,13
Hydro22,2018,9,3,0,280,2.3335947420478087,-0.7034994298045965,0.4687544075805206,-2.5045042862500524,0.840355712011218,-0.738998269540575,0.5061279414406266,-0.5985886631094648,0.15306200268288178,-0.7775814980233741,4.667032873052782,3,9,-3,-6,3,3,-3,0,3,17,-3,-14
Hydro22,2018,10,3,0,280,2.2269326590443175,-1.3517167017521776,1.339219756814907,-1.5549220137614608,0.32842649868977963,0.41007060800735545,0.7708049624395099,-0.7946585722290305,-0.02785789302558603,-1.5000404545997077,4.034908771194925,1,9,-1,-6,-5,-1,5,4,4,3,-4,0
Hydro22,2018,11,2,0,280,1.5837648103512247,-1.5265937767075612,0.8142412693349317,-0.5689058210501021,0.07474894226583736,1.6026903665460388,-0.6782999257519976,-0.4154252568562097,-0.04716249864417919,-2.546072929518064,3.39453934744902,0,5,0,-3,-7,2,7,0,4,1,-4,1
Hydro22,2018,12,4,1,280,0.529481100609115,-1.553223540785366,-0.9152546330009872,-2.1505998284199226,-0.03796624929492939,4.020007587586402,-0.7399463408048869,-0.5820894156099341,-0.4099663390369035,-2.8197633092719214,2.3399781115648235,22,32,-21,-28,9,5,-8,-1,4,-28,-3,32
Hydro23,2009,1,7,1,110,-1.1261651146278646,0.11530514597078098,-1.310393614020524,1.13053143769359,-1.398811012526605,2.3373857599718564,1.6963096678375011,-0.06188664062011062,-1.4641896689715026,-0.6373485814420607,-2.1343895439362504,17,30,-16,-23,-2,7,3,0,10,0,-9,7
Hydro23,2009,2,4,0,110,-1.0071070008671623,-0.381879084380286,-1.0494031835193345,1.039112589984566,-0.8854432695809816,0.7596175209198245,-0.4838712686385256,0.7701259022257074,-0.9783634684856204,-0.439924155037361,-2.2953620632075182,2,18,-2,-14,-12,3,12,1,5,12,-5,-8
Hydro23,2009,3,17,4,110,-0.6458976675162666,-0.22248580729320855,-1.3348512926886442,0.9676117280800354,-1.087393276255568,1.0483395782859757,-0.16867424277154067,0.5148861142681539,-0.9080836326519064,0.08858572005804694,-2.4102586292319725,3,16,1,1,-14,14,18,3,2,3,2,14
Hydro23,2009,4,3,0,110,-1.12464104033761,-0.13907804266716445,-2.4452702783090903,1.1565084595525552,-1.0962855283499102,0.9652006081312858,-1.0545558192357452,0.6399079599899172,-0.6005503981861647,-0.21416531464259367,-2.5970355967427348,6,23,-6,-20,12,3,-12,0,-0,6,0,-3
Hydro23,2009,5,17,0,110,-0.982429170629166,-0.2406134550729195,-0.5399282504021343,0.02815611152980403,-1.0244779678779938,2.6201407999188464,1.0451842649934215,-0.16082086290985365,-1.1018133150740823,0.5035740679394001,-2.4481672750698547,3,17,-3,0,-3,16,3,1,1,3,-1,14
Hydro23,2009,6,3,1,110,-2.465503324977345,-0.7773161088510008,-0.4441934757568313,-0.07198726219043139,0.20551987896525464,2.377445558672277,-0.918116231417376,0.47447419285132353,-0.8181835914996216,1.1375271428310303,-1.8217996383372828,7,15,-6,-12,21,5,-20,-2,6,19,-5,-16
Hydro23,2009,7,4,0,110,-2.0303252451396445,-0.45682744271968784,-1.5251371517924217e-4,-0.4808957026412796,-0.16695004901131733,-0.6561852906344066,0.15271484112403544,0.308807861106001,-0.4153232145361909,2.1359821384902866,-0.8015323657529655,6,14,-6,-10,8,4,-8,0,1,18,-1,-14
Hydro23,2009,8,1,0,110,-1.105228865246076,-0.45434312365674456,0.385559219170279,-0.02385996526511868,0.5770270861932499,-0.7591400709300027,0.29716748309751795,0.18166821927496968,-0.31450018667910606,3.2275252616174877,0.17861644665926688,4,12,-4,-11,28,2,-28,-1,2,15,-2,-14
Hydro23,2009,9,4,0,110,0.6771440017159633,0.4648036138213215,0.35428371519223895,0.48547522350884753,0.7054428385499969,-1.7446824796170946,0.9960304498954464,-0.08299704190548562,-0.11200548355823452,3.4759060803821056,0.4618051293164496,12,13,-12,-9,15,3,-15,1,-0,9,0,-5
Hydro23,2009,10,1,0,110,1.3924038451508247,0.9394972561923692,0.4362735003593404,0.6146832145941437,0.5391260844558166,-1.9181385569716451,1.2788712854136337,-0.30848039392470966,0.05152055212452974,3.144016815437987,-0.15629263341839195,3,11,-3,-10,12,0,-12,1,0,4,0,-3
Hydro23,2009,11,1,0,110,1.630104114434539,0.7014351572915161,0.866379097048411,1.7846459114172055,0.41048618408997606,-1.8819575915600124,1.316137560801245,-0.4803315060478023,0.22246322043258948,2.52787772018831,-0.8259818008961894,1,6,-1,-5,-5,2,5,-1,2,15,-2,-14
Hydro23,2009,12,0,0,110,0.523451290162663,0.9200074460474366,0.20054844344639045,1.9415279738103544,0.01105363011582491,0.42223803394542025,2.2298596394596624,-0.8177738113307635,-0.39136132962457726,1.446041321328776,-1.6932689846593425,4,13,-4,-13,9,-2,-9,2,4,-6,-4,6
Hydro23,2010,1,0,0,110,1.8560188800551172,1.6729848876083468,0.6479280700874904,1.5767312531495723,-0.11050314968822206,-2.1333541335013515,1.0088019563300044,-0.27653428436663496,0.19708796570969883,0.9228794867795812,-2.066651049922574,3,13,-3,-13,-3,0,3,0,3,-14,-3,14
Hydro23,2010,2,1,0,110,2.3703751101465853,1.3784575851361949,0.3010816553812548,1.148969550605216,-0.8126111940577874,0.8426935791668322,-0.2793236166286933,-0.02096017395829669,-0.1880591052624419,0.3748096692887713,-2.2841686156038756,3,40,-3,-39,-2,58,2,-57,4,4,-4,-3
Hydro23,2010,3,2,0,110,1.994246102936004,0.10766606204753693,-0.7059523994139724,1.5984053845649673,-0.9509117699574098,-0.9265007884975294,0.09043379373418296,-0.12841981256958712,0.1833331743934681,0.48227545690443535,-2.421244979533087,3,30,-3,-28,2,4,-2,-2,5,9,-5,-7
Hydro23,2010,4,1,0,110,0.7459125255559718,0.2769665896192439,-0.8034916283564025,1.2619631073095443,-1.3116465629036904,2.7645646973723874,0.9764058721853682,-0.5615283504965427,-0.6422638304085277,0.36503533567332014,-2.5757678924340364,8,25,-8,-24,-3,1,3,0,-5,-4,5,5
Hydro23,2010,5,1,0,110,-0.6555562855415835,-0.5750347200289487,-0.5816332804217073,0.7401647703329177,-1.155625401995154,1.5561303377911058,0.2944220861413158,-0.14945029359442072,-0.49210060479213047,0.4873512238303265,-2.4581991707482342,4,7,-4,-6,-7,0,7,1,-7,-13,7,14
Hydro23,2010,6,0,0,110,-1.6415172626542542,-1.1352974277441186,0.2515703245687526,-0.45074036969228354,0.06423350050212703,2.2473684652134596,-0.2935428549748633,-0.00685388486480259,-0.5370507837035722,1.0764850199058085,-1.8192252962927449,2,3,-2,-3,0,0,0,0,-2,4,2,-4
Hydro23,2010,7,1,0,110,-1.8715717003762815,-0.4809205378353908,0.3286411608812835,-0.2578396088076731,-0.2165512883549604,1.3859192549492765,1.6168010390978442,-0.3759154865564309,-0.8342289991652063,2.0617982688913643,-0.8066423824782621,6,24,-6,-23,7,26,-7,-25,-5,-25,5,26
Hydro23,2010,8,0,0,110,-0.1987241036858623,0.0768522203003331,1.0496658408644226,0.3599628066237049,0.6315978376473347,-2.3890370842242303,1.8018112435527671,-0.17429918806540556,-0.31411202563957674,3.2144356994292576,0.18547465106435676,1,2,-1,-2,-2,-0,2,0,-0,-14,0,14
Hydro23,2010,9,4,0,110,1.3696176439074823,0.5715862617474214,1.2253759601322385,0.7089854434328633,0.19603662586699508,-1.5752840500600302,1.4527892354298615,-0.21709093721290784,-0.2207523475468293,3.3368925698712717,0.453316443807684,1,9,-1,-5,-5,6,5,-2,-1,-4,1,8
Hydro23,2010,10,0,0,110,1.6484073206055792,1.3400070369236792,0.2531183751440211,1.178536466732948,0.8092820967715092,-2.420536861168544,1.7370951088612967,-0.3820030491852662,0.0207594584131213,3.0974163703016027,-0.15358513522486558,3,14,-3,-14,9,-1,-9,1,-2,-3,2,3
Hydro23,2010,11,0,0,110,0.26882691196459924,0.5122903335517961,0.5908101861689279,1.5757747853446802,0.343778531157207,-0.07483652595311507,1.6001016605209284,-0.527139605361074,-0.29884644915704817,2.203150947482465,-0.8877193043193732,2,11,-2,-11,2,11,-2,-11,-2,-1,2,1
Hydro23,2010,12,0,0,110,0.07204801620035622,0.874600106421903,0.44382938303782904,1.6435050872683694,0.29872873517400333,-0.6693697091746326,2.0214269121031405,-0.5353459564475488,-0.3507965464672756,1.6802329207535245,-1.6263610566667943,1,6,-1,-6,7,-2,-7,2,-2,-9,2,9
Hydro23,2011,1,1,0,110,0.6302420546254845,0.4746705875066506,0.18135037265180048,1.5043551198826604,0.6985938879603509,-1.737179426241135,1.8426758031183064,-0.4337907389610203,-0.1223457860471632,1.1799291164308294,-2.000924648117628,5,15,-5,-14,6,1,-6,0,3,-13,-3,14
Hydro23,2011,2,0,0,110,0.06190097248321949,0.6587117810302933,-0.3931024456441804,0.17542219482570767,0.4557170146126335,0.04006025317419035,0.16396653830638228,-0.02808459346256547,-0.20161178019436585,0.7437735897044812,-2.2482386358308055,2,13,-2,-13,-4,-0,4,0,-0,24,0,-24
Hydro23,2011,3,0,0,110,-0.8256653717492044,0.12503936269964222,-1.3753157281084107,1.34720467298349,-0.749209704852719,-0.8978302783289733,0.17362203805969798,-0.09012292185937448,0.09185091640828594,0.5772974708193709,-2.3600033609170907,5,17,-5,-17,-9,1,9,-1,-4,-4,4,4
Hydro23,2011,4,2,0,110,-0.6597530807613882,0.2441291734049383,-0.948301401899108,1.1128096613114449,-1.0247497317026966,2.8092672738115985,1.447364471614083,-0.6648624771468601,-0.7635364900793673,0.2796960979677423,-2.5499828365357953,10,45,-10,-43,1,71,-1,-69,-10,-11,10,13
Hydro23,2011,5,0,0,110,-1.4326293279262798,-0.7275774418681777,-0.32237697192147086,0.34931623971364834,0.6728667685018412,2.31856383394303,0.238307141973399,-0.10631374689874436,-0.6987952560971811,0.5439587310537278,-2.453399028405381,2,16,-2,-16,-6,-1,6,1,5,14,-5,-14
Hydro23,2011,6,0,0,110,-1.9325432731987129,-0.9773522535679044,0.2154114075417632,-0.5476680389008053,-0.18457715929127505,2.5156818638196894,-0.4905559399648247,0.13056250942180492,-0.6641247118531519,1.1763633235578084,-1.8343309324890973,3,3,-3,-3,9,1,-9,-1,-4,2,4,-2
Hydro23,2011,7,1,0,110,-2.238288966768155,-1.332657415461721,0.1340602965905312,-0.3097084295434631,0.00609417297671267,2.3069926888125414,0.982150818531268,-0.1219026007234742,-1.040175903727258,2.281713649026272,-0.7869648123135381,11,15,-11,-14,12,2,-12,-1,-3,-9,3,10
Hydro23,2011,8,0,0,110,-0.5209036279388257,0.11705393256113336,1.0779887879601746,0.18948511397959997,0.608630325812232,-2.3534443561980214,0.726161655516452,-0.1585087665177689,-1.2287165109141232,3.1880575392145936,0.16579351326763775,2,3,-2,-3,2,0,-2,0,-5,-14,5,14
Hydro23,2011,9,1,0,110,-0.3382160242894764,-0.18448603218861925,0.6195066897211388,0.05063746087771292,0.9117464509279088,0.15824755651766412,1.5507649507172458,-0.19988888101873603,-0.7028379166199942,3.8185756090355625,0.5559358510249666,3,16,-3,-15,-2,2,2,-1,-5,8,5,-7
Hydro23,2011,10,0,0,110,0.7074434184975977,0.31800570571753317,0.941067780487764,1.0660105492543297,0.7675362603438738,-1.8121772373547833,1.949906381482168,-0.2540543529323453,-0.3632487793556589,3.3080793161869946,-0.1294942555153228,2,6,-2,-6,-6,1,6,-1,-5,-18,5,18
Hydro23,2011,11,0,0,110,0.4756709380543181,0.967679945514172,0.1763242288938669,1.1004447924024332,0.8760329065702476,0.9362168518002852,3.839678091032205,-0.961856870886004,-1.1335967790807917,2.3587048587105808,-0.8419037792501923,13,20,-13,-20,12,0,-12,0,-5,14,5,-14
Hydro23,2011,12,0,0,110,-0.6986228866179562,-0.02249245280584305,-0.9157653965989438,1.4660514053863811,-0.291483948388108,1.9916224572766987,2.328298787631545,-0.3012866645583332,-1.4128078199814047,1.8273395476861547,-1.6061790684647237,10,61,-10,-61,-8,-30,8,30,2,-29,-2,29
Hydro23,2012,1,0,0,110,-0.3731802317835843,0.14300619811868948,-0.6620597393942957,1.3102900778492292,-0.852263417317565,1.9404769433139095,2.8262048301480043,-0.23714478095369268,-1.7166308986976926,1.3286541024298146,-1.9598962941315663,5,17,-5,-17,-5,-1,5,1,0,-14,0,14
Hydro23,2012,2,2,0,110,-0.8778247990808147,0.04790907043883278,-0.6349122581883662,1.3590303436447853,-0.3830892856111012,1.5295398573336976,1.3394336282054249,0.4427521489895716,-1.675624327423175,0.7251411631282896,-2.197240833083361,3,7,-3,-5,-15,3,15,-1,-3,-12,3,14
